movie_id,title,release_year,runtime,budget,revenue,popularity,vote_average,vote_count,original_language,director_id
19016,Clifford's Really Big Movie,2004,74,5000000,3255965,1.4106,5.9,38,en,85716
60645,MC5: A True Testimonial,2002,120,,,0.2985,7.4,5,en,1373071
10710,Черная зависть,2004,99,40000000,14494036,2.1587,4.855,534,en,8246
11058,Другой,2004,102,25000000,30120671,0.5166,4.9,512,en,6361
11141,Законы привлекательности,2004,87,28000000,30000000,1.3713,5.8,441,en,1230252
10625,Дрянные девчонки,2004,96,17000000,130193514,10.2795,7.223,9228,en,54050
54807,Mickey,2004,90,6000000,293793,3.2917,5.3,9,en,28904
11025,Мгновения Нью-Йорка,2004,91,30000000,21289826,1.8598,6.157,922,en,66960
7131,Ван Хельсинг,2004,131,160000000,300257475,9.4516,6.384,6347,en,7775
26899,Маменькин сынок,2003,94,800000,62852,1.7193,6.6,94,en,42952
30125,Valentín,2002,86,,1691017,0.4821,7.4,110,es,21031
16428,Энциклопедия разводов,2004,85,10000000,12500000,1.0976,6.0,98,en,74063
652,Троя,2004,163,175000000,497409852,13.2771,7.2,10717,en,5231
8440,Карандиру,2003,145,3684600,10782155,3.4138,7.583,581,pt,40542
883,Кофе и сигареты,2004,97,,7897645,1.1022,6.899,994,en,4429
38018,Заблудившиеся,2003,95,,,3.5599,5.8,72,fr,96627
34377,Оркестранты,1970,118,5500000,3500000,1.4019,7.0,109,en,15175
20375,Raid,2003,128,2000000,,2.7822,5.952,31,fi,992858
10375,Детоксикация,2002,96,55000000,6632383,1.0228,5.579,688,en,33254
42015,Swimming to Cambodia,1987,85,,,0.8831,6.9,26,en,16294
68440,Дозор на Рейне,1943,114,,,1.1499,6.76,48,en,552028
12503,Под огнём,1983,128,,,2.8697,6.675,177,en,1724
11864,Враг мой,1985,108,40000000,12300000,1.7154,6.942,1022,en,5231
9461,Выход дракона,1973,99,850000,400000000,3.189,7.417,2008,en,57727
57811,Чужая земля,1996,105,,,2.1459,7.0,55,pt,8574
132,Gimme Shelter,1970,92,,252570,2.8824,7.3,182,en,1477
28276,Доброе утро!,1959,94,,,1.152,7.7,301,ja,95501
18329,Счастливы вместе,1997,96,125000,5000000,2.1737,7.6,764,cn,12453
17993,Генри и Джун,1990,136,,11567449,3.4641,6.02,213,en,648
37447,Berkeley in the Sixties,1990,117,,,0.8761,5.8,10,en,229294
4339,Гадкая девчонка,1990,92,,,1.1804,6.5,38,de,26595
42108,Между нами,1983,110,,,1.4739,6.6,58,fr,77005
18513,Голая добыча,1965,96,647649,,1.0443,6.6,101,en,35320
26517,Мартин,1978,95,250000,,0.8352,6.79,300,en,14999
28285,Три лица Евы,1957,91,965000,1400000,1.5055,7.214,145,en,8501
22137,Королевство,1994,275,1500000,,0.4219,7.8,253,da,42
5247,Милосердие,2000,117,,,2.0261,5.118,34,en,42301
31676,Часы отчаяния,1990,105,18000000,2742912,1.6972,5.4,215,en,12114
49622,Тайная страсть Айн Рэнд,1999,104,,,1.0533,4.867,15,en,68774
238952,Du côté de la côte,1958,26,,,0.5904,7.367,65,fr,6817
10035,100 девчонок и одна в лифте,2000,95,,,2.4057,5.8,478,en,24949
502,Система безопасности,1964,112,,,1.3527,7.8,437,en,39996
41965,Бумажный дом,1988,92,,241278,2.2437,6.5,153,en,57851
10347,Доберман,1997,103,,,3.7946,6.47,543,fr,56401
1373,Открытие небес,2001,127,,,0.8837,6.3,32,en,1924
30959,Кайдан,1965,183,,,2.4372,7.718,429,ja,76978
43341,Cat-Women of the Moon,1953,64,,,0.8015,4.052,48,en,7649
20561,28 Up,1984,136,,,1.51,7.5,72,en,10781
13055,Chance,2002,75,75000,,0.2243,5.682,11,en,35468
667,007: Живёшь только дважды,1967,117,9500000,111600000,5.322,6.589,2356,en,10076
700,007: Осьминожка,1983,131,27500000,187500000,3.6089,6.358,2109,en,10179
21594,The Blue Gardenia,1953,89,,,1.1512,6.526,96,en,68
26976,Эпилог,2001,99,,,2.4327,7.325,120,en,5342
36670,007: Никогда не говори «никогда»,1983,134,36000000,160000000,10.0047,6.053,1538,en,10930
18872,Призрачный свет,1995,110,,,2.0025,7.416,184,ja,25645
44864,Волшебная флейта,1975,135,650000,,4.2934,7.191,94,sv,6648
31993,Midnight,1939,94,,,2.206,7.33,88,en,108914
43818,Гордость и предубеждение,1940,113,,,0.9658,6.891,147,en,93906
28290,The Man in the Gray Flannel Suit,1956,153,,,1.5601,6.704,52,en,8501
24650,Источник,1949,112,,,2.2884,6.8,150,en,29962
55086,Верная подруга,1943,110,,,0.6099,7.0,34,en,19528
43525,В этом наша жизнь,1942,97,,,0.8587,6.8,52,en,6593
20640,Женщина года,1942,114,1000000,2700000,1.0829,6.924,158,en,18738
50363,Летняя пора,1955,100,1100000,6500000,0.7012,6.8,160,en,12238
633,Солдаты королевы,1977,148,,,1.2499,7.03,164,nl,10491
5511,Самурай,1967,106,,215245,2.0058,7.8,1195,fr,3831
41003,Белый дворец,1990,103,,17487531,4.46,6.298,168,en,46085
13936,Оклахома!,1955,145,,,1.3767,6.6,178,en,4065
294,Неприкаянные сердца,1985,91,350000,2400000,3.3644,7.0,165,en,4163
11507,Подставное тело,1984,114,10000000,8801940,3.4169,6.8,874,en,1150
17538,Рустер Когберн,1975,108,10000000,17594566,2.2678,6.4,210,en,13779
10435,Чаплин,1992,143,31000000,9493259,2.4462,7.432,1152,en,4786
1162,Сотворившая чудо,1962,106,500000,2500000,2.0936,7.9,325,en,6448
34328,Monster in a Box,1992,87,,311245,1.0299,6.2,12,en,92561
47108,Vengo,2000,90,,124994,0.9231,7.0,32,fr,41040
47140,O Primeiro Dia,1998,75,,,1.0996,5.4,11,pt,8574
40930,If You Only Knew,2000,107,,,0.7475,6.0,9,en,1546276
14684,Школьные узы,1992,106,18000000,14700000,4.1486,6.5,418,en,43786
58467,Girl,1998,99,,,1.8991,5.0,41,en,227851
10261,Подмена,1991,103,,15545943,3.1261,5.9,247,en,1927
163869,Напиши сценарий,1997,102,,,1.9819,5.2,12,en,1033607
13937,Воскрешение Каина,1992,92,12000000,37170057,0.8267,6.094,374,en,1150
25355,Ирма Веп,1996,99,,,4.006,6.667,236,fr,21678
29601,Рядовые,1941,84,,,1.6527,6.7,72,en,78845
66115,Nice Guys Sleep Alone,1999,91,,,0.9654,5.2,6,en,139080
118617,طلاق به سبک ایرانی,1998,76,,,0.0491,7.1,12,en,1068111
23981,Железо и шёлк,1991,92,,,0.2582,5.9,8,en,584537
26670,Безумные подмостки,1992,103,12000000,2280148,2.1145,7.2,203,en,39012
44047,Wildflowers,2000,93,,,2.6712,4.4,6,en,130106
31965,Великий инквизитор,1968,87,83000,1500000,0.5421,6.5,258,en,101238
5842,Противостояние,2000,130,400000,,1.7493,6.3,190,ja,45996
19463,Кентервильское привидение,1944,95,,,1.0799,6.7,42,en,14227
24012,Принц и танцовщица,1957,115,,,1.4531,6.342,187,en,3359
988,Китайский синдром,1979,122,5900000,51718367,1.093,7.159,496,en,14838
125103,¿Quién diablos es Juliette?,1997,91,,,0.7899,4.8,13,es,998745
204,Плата за страх,1953,131,,,2.2572,8.0,1026,fr,2559
9356,Уж кто бы говорил 2,1990,81,12000000,120889074,1.5915,5.469,1435,en,57434
32430,Колокола Святой Марии,1945,126,,21300000,1.9764,6.8,144,en,30008
42231,You Light Up My Life,1977,90,,,0.847,5.263,19,en,1121299
16113,Отряд «Дельта»,1986,125,9000000,17768900,2.4927,5.953,468,en,33008
33575,Пэт и Майк,1952,95,,,0.7834,6.3,68,en,14674
13913,Воры и охотники,1930,98,,,3.1884,6.914,251,en,144063
17956,"Он сказал, она сказала",1991,115,15000000,9804775,0.9487,5.9,128,en,143888
18209,Ослеплённый желаниями,1967,103,600000,,3.1831,6.2,167,en,13284
25508,Люди-кошки,1942,73,134000,4000000,3.4372,6.93,644,en,10146
18978,Камелот,1967,180,13000000,31500000,2.5116,6.2,73,en,86051
27171,Одинокий парень,1984,90,,,0.8317,6.2,150,en,133259
29486,Комедия ужасов,1964,84,,,0.9534,6.5,159,en,10146
12310,Четыре мушкетера,1974,108,,8760000,1.5239,6.434,204,en,10586
42205,Черные тигры,1978,95,1000000,18300000,1.0087,5.1,88,en,18635
27786,Стальной рассвет,1987,97,3520000,562187,2.8364,5.0,118,en,57154
9624,В смертельной опасности,1994,101,50000000,49000000,1.6483,5.213,496,en,23880
476392,Boy Meets Girl,1998,99,,,0.3958,0.0,0,en,1212571
37296,Протокол,1984,90,12000000,26200000,2.3316,5.455,89,en,18378
25736,Почтальон всегда звонит дважды,1946,113,1683000,5086000,1.2084,7.0,357,en,74878
25389,Дневной сеанс,1993,99,14000000,9532895,2.0945,6.646,311,en,4600
44807,Forever Fever,1998,95,1070000,570000,0.1198,4.654,13,en,987282
5248,Virtual Sexuality,1999,92,,,2.3284,5.151,53,en,42274
52794,Мертвая хватка,1989,82,,,2.534,6.3,83,fr,554314
9872,Исследователи,1985,109,25000000,9900000,3.0261,6.3,481,en,4600
19552,Аромат зеленой папайи,1993,104,,,0.6316,7.015,204,vi,107730
2786,Безумный Пьеро,1965,110,300000,,2.7141,7.3,909,fr,3776
8075,Уик-энд,1967,104,,,3.0885,6.884,306,fr,3776
94771,Сто и одна ночь Симона Синема,1995,105,,,5.0163,6.0,59,fr,6817
50271,Странный груз,1940,113,,,0.4535,7.0,54,en,14855
38274,Семь подружек,2000,99,,,1.5368,4.182,11,en,1217013
26133,Вторники с Морри,1999,89,,,1.3767,7.3,40,en,8843
68981,誘僧,1993,118,,,1.6084,5.333,12,zh,96449
10235,Александр Невский,1938,111,,,1.2759,7.056,223,ru,9603
11533,Язон И Аргонавты,1963,104,3000000,2100000,2.9338,7.16,662,en,25558
2817,Известные старые песни,1997,120,,,2.306,7.01,155,fr,11983
1394,Ностальгия,1983,125,875000,311708,1.6014,7.8,578,ru,8452
1719,Нежная кожа,1964,113,,,1.236,7.1,209,fr,1650
781,В зимней спячке,1997,122,,323041,0.9189,6.917,54,de,1071
13553,The Driller Killer,1979,101,,,1.0928,5.2,191,en,39104
183252,Perfectly Normal,1991,107,,,2.5082,6.6,4,en,74566
3777,Трон в крови,1957,108,,13422,2.922,7.919,939,ja,5026
11659,Лучшие из молодых,2003,367,,2693053,2.2364,8.069,582,it,70235
24065,Без ума от оружия,1992,97,800000,114516,1.924,5.2,58,en,57691
39907,Воины джунглей,2000,113,,,1.761,6.4,36,th,227703
26612,Остров сокровищ,1990,131,,,2.7871,6.6,145,en,66076
10604,Грек Зорба,1964,142,783000,9000000,2.8573,7.4,365,el,65843
44098,Undercurrent,1946,116,1644000,4327000,1.004,5.9,50,en,13980
16876,"Пиф-паф, ты – мертв",2003,87,,,0.6728,7.1,156,en,43468
37437,Моя сторона горы,1969,100,,,0.8651,6.6,24,en,38250
141003,The Thin Blue Lie,2000,97,,,0.2188,6.0,1,en,23946
77780,Смерч,1989,94,,33856,1.455,5.5,38,en,54469
9545,Снайпер,1993,98,,18994652,2.8777,6.2,447,en,26648
53117,Никому не говори,1998,120,,,0.404,5.8,24,es,147310
41651,Призрак в машине,1993,104,12000000,5086909,1.2423,4.66,78,en,56891
29270,Время пьяных лошадей,2000,80,,,0.229,7.6,113,fa,54607
28030,Genghis Blues,1999,87,,,0.2578,6.912,17,en,110879
16514,В ад и назад,1955,106,,,1.437,6.6,64,en,80568
1926,11 сентября,2002,134,,,1.0604,6.4,117,fr,20024
31112,"Bon Voyage, Charlie Brown (and Don't Come Back!)",1980,75,,2013193,1.8077,6.4,100,en,78615
11060,Внутреннее расследование,1990,114,15000000,27734391,2.6729,6.346,422,en,6111
17365,Заговор «Параллакс»,1974,102,,,1.439,6.812,340,en,6349
11474,Воины,1979,94,4000000,22490039,4.1849,7.674,2274,en,1723
63888,Майерлинг,1968,135,5000000,,4.3736,6.174,43,en,9855
49320,Сорок первый год: Противостояние,1999,123,,,0.4789,5.9,41,fi,141978
42204,FM,1978,104,2000000,,0.3456,6.7,20,en,1153
33157,Ватерлоо,1970,128,25000000,3052000,3.2313,7.117,213,en,38131
24798,True Stories,1986,89,,,0.3876,6.7,136,en,3078
277073,North Beach,2000,78,,,0.8305,2.0,2,en,1484539
4923,Зардоз,1974,105,1570000,1800000,3.4325,5.9,495,en,19665
36741,Школа для негодяев,1960,94,,,1.3103,6.884,69,en,70864
11656,Девичий источник,1960,89,,700000,1.3075,7.843,651,sv,6648
16284,Трудный путь в Александрию,1958,130,,,1.7527,7.3,94,en,18669
25009,Могамбо,1953,116,,,0.9297,6.423,168,en,8500
91226,Demon Lover Diary,1980,90,,,0.2857,5.8,9,en,939308
171229,Вторая кожа,1999,110,,,2.8583,5.7,36,es,1043784
40092,Тайная жизнь Уолтера Митти,1947,110,,956625,1.7604,6.8,133,en,82389
10133,Кодер,2002,95,7500000,898365,0.8387,6.627,605,en,5877
82838,Дыба,1956,100,,,2.0734,6.6,26,en,55692
14589,Другой тонкий человек,1939,103,1107000,2223000,1.2093,7.1,130,en,32427
14594,Тонкий человек едет домой,1944,100,1401000,2814000,1.6753,7.1,98,en,70862
14590,Тень тонкого человека,1941,97,821000,2301000,1.6735,6.965,113,en,32427
14588,После тонкого человека,1936,112,673000,3165000,0.812,7.3,186,en,32427
14595,Песня тонкого человека,1947,86,1670000,2305000,0.9211,6.8,93,en,77101
9459,Вудсток: 3 дня мира и музыки,1970,224,600000,50000000,3.014,7.5,284,en,57885
465,36 Fillette,1988,88,,,3.5491,4.9,37,fr,6295
86600,Междоусобный проект,1974,89,,,1.09,5.9,23,en,70308
20644,Любовное безумие,1941,99,889900,2000000,0.4445,6.743,37,en,82413
24965,Ганга Дин,1939,117,1915000,2807000,1.0144,6.5,172,en,18738
17653,Легенда,1993,106,,3956913,3.2888,7.0,173,cn,35452
11069,Дрожь земли 2: Повторный удар,1996,100,4000000,,3.3359,6.313,1010,en,26479
10829,Дрожь земли 3: Возврат в Совершенство,2001,104,6000000,,2.7033,5.813,678,en,26475
19425,The Peanut Butter Solution,1985,93,,,1.6613,5.6,48,en,544818
108055,"Hallelujah, I'm a Bum",1933,82,,,0.837,7.4,9,en,2000
86959,Всё как надо,1989,102,,,0.683,6.545,11,en,8876
9698,Прямо в ад,1987,86,,,1.0207,5.3,43,en,31493
57946,Margaret Cho: Notorious C.H.O.,2002,95,,,0.0327,5.375,16,en,99242
45044,Vendredi soir,2002,86,,,1.7891,6.0,35,fr,9888
26860,Белый зомби,1932,67,50000,,0.435,6.0,268,en,90064
29049,Чума зомби,1966,90,,,1.2688,6.3,147,en,101520
27130,Я гуляла с зомби,1943,69,,,1.489,6.794,315,en,10146
8468,Highway 61,1991,103,,,2.0978,6.8,21,en,55189
31952,Любовницы вампирши,1970,91,,,1.8004,6.34,212,en,26134
39043,Графиня Дракула,1971,93,,,3.2409,5.7,123,en,100296
54396,Девочки из группы поддержки,1973,83,,,3.8588,5.8,39,en,938741
22682,"Как преуспеть в бизнесе, ничего не делая",1967,121,3500000,2500000,5.7689,6.754,59,en,29715
11577,Пэт Гэрретт и Билли Кид,1973,122,4638783,11000000,1.2955,7.2,442,en,7767
42402,Пистолет в левой руке,1958,102,700000,,1.1352,6.1,107,en,6448
21159,Последний человек на Земле,1964,87,300000,,2.8022,6.6,459,en,91788
40810,Уличный боец,1974,90,,,1.9596,6.8,111,ja,141130
40812,Возвращение уличного бойца,1974,83,,,1.5164,6.0,91,ja,141130
336,За пригоршню динамита,1971,157,,,2.3296,7.693,1139,it,4385
11942,Принесите мне голову Альфредо Гарсиа,1974,112,1500000,700000,1.3584,7.088,400,en,7767
36206,Скачи по высокогорью,1962,94,813000,,1.663,7.04,238,en,7767
23330,Баллада о Кэйбле Хоге,1970,121,3716946,5000000,1.2221,6.9,213,en,7767
5927,Младший Боннер,1972,100,,,2.3429,6.1,110,en,7767
49636,Повелитель летающей гильотины,1976,93,,,1.7845,6.6,97,zh,584527
3075,Франкенштейн должен быть уничтожен,1969,100,,,1.2425,6.3,127,en,29662
30137,Заколдованный замок,1963,87,,2616000,1.2866,6.652,184,en,102429
5521,Finder's Fee,2001,100,,,0.776,6.038,66,en,43896
27636,Плеть и тело,1963,87,66500,,1.4565,6.376,154,it,25826
222,"Berlin, die Symphonie der Großstadt",1927,69,,,1.3242,7.5,124,de,2798
10686,Самурайская история,1998,111,,,0.3689,6.7,57,ja,66601
43096,Гиджет,1959,95,,1500000,2.5657,5.9,40,en,73150
42688,Дикари на улицах,1968,94,1000000,,0.9984,5.75,34,en,49063
25598,Индеец-беглец,1991,127,7000000,191125,1.5434,6.527,148,en,2228
25858,Пьяный ангел,1948,98,,,0.7712,7.6,294,ja,5026
14262,Desperate Living,1977,91,65000,,3.387,6.4,112,en,10367
38701,Адский дождь,1975,86,,,0.9917,5.0,92,en,20937
33357,Коза Ностра,1972,125,,,1.7352,6.5,110,en,9855
21948,Гремящий гром,1977,100,2000000,,0.704,6.772,243,en,38689
30368,Бездомный пес,1949,122,,47005,1.0931,7.5,335,ja,5026
1059,Трое негодяев в скрытой крепости,1958,139,,57673,2.6247,8.0,664,ja,5026
12493,Рай и ад,1963,142,250000,,4.6681,8.4,1051,ja,5026
42090,После репетиции,1984,75,,,0.8535,6.8,64,sv,6648
13122,Люди под лестницей,1991,103,6000000,31400000,2.1932,6.551,720,en,5140
55730,My New Gun,1992,99,,,0.9021,3.95,20,en,129708
14273,Dark Days,2000,82,,333843,2.3596,7.248,119,en,1081559
26940,Ночь в Касабланке,1946,85,,,1.5352,6.8,153,en,81165
11030,Зелиг,1983,79,13500000,11798616,2.0807,7.4,897,en,1243
29454,Лицом к лицу,1976,135,,,1.6105,7.2,129,sv,6648
26372,Стыд,1968,103,,,1.9076,7.5,231,sv,6648
11506,Молчание,1963,95,,,4.3427,7.5,386,sv,6648
29455,Причастие,1963,81,,,3.017,7.888,483,sv,6648
11602,Сквозь темное стекло,1961,91,,8939,1.3665,7.8,520,sv,6648
29453,Лицо,1958,102,,,3.6332,7.4,233,sv,6648
11700,Улыбки летней ночи,1955,109,,,3.4134,7.4,257,sv,6648
47735,Лето с Моникой,1953,98,,,1.58,7.3,373,sv,6648
14638,Убийцы,1946,103,,,0.7537,7.3,411,en,5029
14703,Ночь игуаны,1964,118,3000000,12000000,1.2201,7.148,160,en,6593
35806,Фрейд,1962,140,,,1.5009,6.5,74,en,6593
3547,Блики в золотом глазу,1967,108,4500000,,1.4996,6.408,136,en,6593
41089,У подножия вулкана,1984,112,,,1.5843,6.5,98,en,6593
42179,Мудрая кровь,1979,106,,,3.0748,6.3,99,en,6593
28415,Якудза,1974,112,5000000,1500000,3.1801,7.1,201,en,2226
107499,A Better Place,1997,87,100000,,0.8703,7.0,13,en,985403
20481,Ночной народ,1990,121,11000000,8862354,2.4309,6.388,509,en,31211
5481,Шок,1977,95,,,3.4683,6.306,130,it,25826
5485,Камера пыток,1972,98,,,0.9233,6.156,139,it,25826
31581,Кровавая мама,1970,90,,,2.2535,5.5,98,en,102429
22694,Трип,1967,85,450000,,2.5185,5.7,101,en,102429
7090,Кен Парк,2003,97,1300000,447741,3.9866,6.0,655,en,51917
42632,Monterey Pop,1968,80,,,2.19,7.3,91,en,21113
5902,Мост слишком далеко,1977,175,22000000,50750000,2.9912,7.214,887,en,4786
10775,Двойная рокировка,2002,100,6400000,8836958,4.3814,7.802,1776,cn,66718
4552,История двух сестер,2003,115,15100000,1100000,3.9396,7.088,1279,ko,69081
12762,Бродвей Денни Роуз,1984,84,8000000,10600497,1.1777,7.1,474,en,1243
14510,Извне,1986,81,4500000,1261000,2.4761,6.5,625,en,27991
101363,The Wonderful Ice Cream Suit,1998,77,,,0.8418,6.7,11,en,27991
15618,Робот Джокс,1990,85,10000000,,3.6466,5.504,139,en,27991
24341,Куклы,1986,77,,,2.0492,6.382,359,en,27991
10690,Космические дальнобойщики,1996,95,25000000,1614266,2.6986,5.418,184,en,27991
40028,Из другого мира,1988,81,210000,107352,1.1541,4.725,69,en,98132
26326,Высшая школа рок-н-ролла,1979,93,200000,,0.9835,6.4,151,en,83198
13282,Смертельные гонки 2000,1975,80,300000,8000000,2.546,6.14,529,en,101377
27658,Cockfighter,1974,83,400000,,1.4451,6.0,59,en,20921
22642,Ведро крови,1959,66,50000,180000,1.0774,6.6,155,en,102429
29235,Преждевременные похороны,1962,81,,1250000,1.497,6.276,136,en,102429
42725,Дикие ангелы,1966,87,,,1.2132,5.465,71,en,102429
24111,Бедлам,1946,79,350000,,2.6702,6.567,82,en,19457
17921,Планета вампиров,1965,88,200000,1035156,1.4115,6.414,251,it,25826
22627,Жизнь в стиле кантри,1992,112,,,2.3003,7.0,78,en,56828
18283,Бригадун,1954,108,,,2.7481,6.5,163,en,13980
33731,Марджори Морнингстар,1958,123,2000000,3000000,1.5184,6.2,20,en,93904
13823,Сила личности,1992,127,18000000,2827107,2.4698,7.5,147,en,16513
14108,The Weather Underground,2002,92,,,0.3259,6.7,47,en,130140
4291,Кикуджиро,1999,122,,,2.9363,7.499,568,ja,3317
20718,Любовь по случаю,2002,90,,,1.2736,5.278,36,en,186758
113,"Весна, лето, осень, зима... и снова весна",2003,103,,8945072,1.7663,7.799,1142,ko,1188
28476,The Phantom Tollbooth,1970,90,,,1.4888,6.8,81,en,980524
5916,Побег,1972,123,3352254,36734619,3.8652,7.1,620,en,7767
26234,"Риллингтон Плейс, дом 10",1971,106,,,1.1498,7.3,208,en,2087
12205,Тёмные воды,2002,101,4000000,1686839,2.2523,6.8,670,ja,26875
27804,"То, что называют любовью",1993,116,14000000,1029721,1.5407,6.2,144,en,39012
46187,Вор,1997,96,2000000,1126506,0.5737,7.056,99,ru,1096377
3001,Как украсть миллион,1966,123,6400000,4400000,2.3792,7.5,632,en,10001
39434,Синдром Стендаля,1996,119,3800000,,1.5526,5.4,283,it,4955
105130,Бегун-пуля,1996,82,,,1.3477,6.9,25,ja,58614
166472,Manslaughter,1922,100,,,2.9273,5.167,12,en,8636
11574,Поддержите своего шерифа!,1969,92,,,2.2235,6.966,192,en,18579
32450,Недоумки,1992,80,,918239,2.2889,6.143,70,en,17494
62383,Похороны Джека,1992,96,,,1.5062,5.028,18,en,65401
203,Злые улицы,1973,111,500000,3000000,1.9298,7.067,2217,en,1032
38749,Джек-Медведь,1993,95,,5145823,1.2578,6.381,59,en,9182
29740,Я – беглый каторжник,1932,92,195845,,1.2077,7.8,219,en,9054
10652,Высота «Гамбургер»,1987,110,,13839404,3.7926,6.546,490,en,17784
34288,Последняя трансляция,1998,87,900,12097,0.4598,5.1,117,en,74643
26268,Харпер,1966,121,3500000,12000000,2.9782,6.635,179,en,30422
33632,Сладкоголосая птица юности,1962,120,,,1.6191,6.7,124,en,3632
25853,Dahmer,2002,101,250000,144008,3.1299,5.273,317,en,53212
68430,Рай,1991,111,34000000,18634643,0.4777,6.2,61,en,66086
43001,Воскресенья в Виль-д'Эвре,1962,110,,,0.8094,7.1,64,fr,605481
42201,Приближается всадник,1978,118,,9585769,0.9573,6.1,74,en,6349
316,Гриль-бар «На полпути»,2002,111,600000,,2.7981,6.6,33,de,4617
3072,Франкенштейн освобождённый,1990,85,11500000,334748,3.4655,5.7,123,en,102429
10355,Шири,1999,125,8500000,,2.1353,6.4,178,ko,64883
14554,Плохой день в Блэк Роке,1955,81,1271000,3788000,1.7225,7.3,392,en,14520
87677,La Cucaracha,1998,97,,,2.2595,4.375,12,en,65242
250,Быстрые стволы,1999,91,,,1.3939,7.3,277,da,3395
19086,Отряд «Дельта» 2,1990,111,,6698361,0.9659,5.498,221,en,51572
15392,Перекрёстки,1986,96,,5738952,2.6891,7.4,459,en,1723
43267,29-ая улица,1991,101,,,1.5745,7.0,40,en,21792
41277,Моя прекрасная глушь,2003,108,,,1.3111,6.802,86,fr,123558
108059,Границы города,1985,86,,,1.6968,2.6,28,en,97847
42013,Sammy and Rosie Get Laid,1987,100,,,0.7036,5.5,22,en,3224
54715,Leaving Normal,1992,110,,,1.2143,6.0,28,en,9181
631,Восход солнца,1927,94,,1636000,2.8323,7.8,863,en,9076
25504,Шоковый коридор,1963,102,,,0.593,6.96,276,en,26959
23855,Как заработать 20 миллионов баксов,2002,105,,,3.0029,5.88,54,en,8843
1786,"До свидания, дети",1987,104,3000000,4542825,2.5088,7.512,699,fr,15389
51182,Sex: The Annabel Chong Story,1999,86,,,1.1868,5.9,25,en,228568
45042,Девушка по соседству,1999,82,,,1.189,5.523,22,en,1018069
210937,Погоня за счастьем,2001,93,,,1.1355,4.7,5,en,21475
16219,Гладиатор,1992,101,,900000,2.5587,7.6,376,en,63943
15824,Наследство,2003,115,,1219595,1.889,6.359,39,da,126774
14258,Фантастические дни,2003,86,,,2.8411,6.109,174,ko,553709
48385,Indestructible Man,1956,72,,,1.4241,4.225,51,en,41704
27545,Женщина-оса,1959,63,50000,,1.2069,4.4,113,en,102429
22718,Attack of the Giant Leeches,1959,62,,,1.4005,4.096,78,en,89157
39844,Deranged,1974,83,200000,,1.2229,5.752,106,en,12715
16914,Жестокое море,1953,126,,,1.0565,6.9,76,en,27920
43011,Содом и Гоморра,1962,148,,5450000,1.7356,5.278,36,en,18392
11315,Живым или мёртвым,1999,105,4615,,1.5335,6.3,170,ja,17282
35987,Лола Монтес,1955,116,,,2.8854,6.83,138,fr,14353
29146,Чарли,1968,103,950000,814666,1.6468,6.5,111,en,16888
36751,Twice Upon a Time,1983,73,3000000,5000,1.1919,6.6,27,en,19744
28758,"Атлантида, погибший континент",1961,90,,,1.144,5.163,46,en,21869
29592,Жажда жизни,1956,122,,,1.3025,7.2,201,en,13980
439,Сладкая жизнь,1960,179,,19647000,2.961,8.1,1973,it,4415
823,Оборотни,1999,102,,94072,4.7316,7.405,529,ja,12178
20289,Кайф,1991,120,17000000,,2.2519,6.643,147,en,5707
16905,Одиссея капитана Блада,1935,105,1200000,,2.648,7.2,248,en,4109
11417,Лифт,1983,95,350000,,0.7054,5.8,187,nl,21440
11548,Батарейки не прилагаются,1987,107,25000000,65088797,10.1623,6.679,760,en,12677
38291,Воспитание Риты,1983,106,,,2.6989,6.847,196,en,10076
41204,On Moonlight Bay,1951,95,,,1.1464,6.3,29,en,94218
20532,Управляющий Сансё,1954,124,,,2.5386,8.1,408,ja,97202
2546,Зази в метро,1960,93,,,2.2384,6.614,180,fr,15389
42791,Американизация Эмели,1964,115,,,0.9383,6.6,77,en,133259
22522,Тысяча дней Анны,1969,145,,,1.1262,7.1,124,en,29646
40478,Куколка,1956,114,,,3.4441,7.0,132,en,2746
5165,Приключение,1960,144,,,0.8461,7.529,733,it,15189
5722,Изнанка долины кукол,1970,109,2090000,9000000,2.0109,6.1,209,en,4590
5544,"Хиросима, любовь моя",1959,91,,3193,1.6759,7.7,885,fr,11983
19128,1000 глаз доктора Мабузе,1960,103,,,1.6045,6.8,108,de,68
14696,Сказки туманной луны после дождя,1953,96,,,2.2821,8.0,622,ja,97202
51515,Игры в полях Господних,1991,189,36000000,1345903,2.0849,6.4,51,en,40542
56167,Золотая карета,1952,103,,,1.4645,7.1,80,en,11528
4781,Война окончена,1966,117,,,1.5718,6.4,44,fr,11983
32652,Тайна музея восковых фигур,1933,78,,,1.281,6.4,146,en,4109
4909,День Шакала,1973,145,,16056255,3.9075,7.5,638,en,4065
56135,На краю лезвия,1946,145,,,1.5569,6.9,92,en,34740
27115,Ходячий мертвец,1936,66,,,1.1658,6.2,92,en,4109
38348,Война пуговиц,1994,94,,,1.5181,6.96,112,en,120218
35280,Другой,1972,108,,,2.2041,6.493,149,en,8482
21375,Als Je Begrijpt Wat Ik Bedoel,1983,84,,,2.6439,7.3,25,nl,108523
19185,Ночь живых мертвецов,1990,88,4200000,5835247,2.2289,6.845,908,en,11161
73194,Барабаны долины Махонке,1939,100,,,1.1471,6.4,116,en,8500
