movie_id,genre_id
38749,35
29740,18
29740,80
10652,10752
10652,28
10652,18
34288,27
34288,9648
26268,9648
26268,80
26268,53
33632,18
33632,10749
25853,80
25853,18
25853,53
25853,27
68430,18
43001,18
42201,37
42201,18
42201,10749
316,35
316,18
3072,27
3072,878
10355,28
10355,12
10355,18
10355,53
14554,53
14554,9648
14554,18
14554,37
87677,18
87677,53
250,28
250,35
250,80
19086,28
15392,18
15392,10402
15392,9648
15392,10749
43267,35
41277,18
41277,35
108059,28
108059,878
42013,18
42013,35
54715,18
54715,35
631,18
631,10749
25504,18
25504,53
25504,9648
23855,35
1786,18
1786,10752
51182,99
45042,99
210937,35
16219,28
16219,18
15824,18
14258,16
14258,878
48385,80
48385,27
48385,878
27545,878
27545,27
22718,27
22718,878
39844,80
39844,27
39844,53
16914,18
16914,36
16914,10752
43011,12
43011,18
43011,36
11315,28
11315,53
11315,80
35987,18
35987,36
35987,10749
29146,18
29146,10749
29146,878
36751,16
36751,35
36751,12
36751,14
28758,12
28758,14
29592,18
29592,36
439,35
439,18
823,16
823,18
823,10749
823,53
823,878
20289,80
20289,18
16905,12
16905,36
16905,10749
11417,27
11417,53
11417,35
11548,10751
11548,35
11548,14
11548,878
38291,18
38291,35
41204,10402
41204,35
41204,10749
20532,18
2546,35
2546,14
42791,35
42791,18
42791,10749
42791,10752
22522,18
22522,36
22522,10749
40478,18
5165,18
5165,9648
5165,10749
5722,35
5722,18
5722,10402
5544,18
5544,36
5544,10749
19128,80
19128,9648
19128,53
14696,14
14696,18
14696,9648
51515,18
51515,10749
56167,35
56167,18
56167,10749
4781,18
32652,27
32652,9648
32652,35
4909,28
4909,53
56135,18
56135,10749
27115,80
27115,27
27115,878
38348,35
38348,18
38348,12
38348,10751
35280,18
35280,27
35280,9648
21375,16
19185,27
73194,18
73194,36
73194,10752
28257,9648
28257,80
20643,35
20643,10749
22596,35
22596,10749
36786,53
36786,18
28916,18
28916,10752
4497,18
33560,35
33560,18
25224,35
25224,28
25224,53
25224,12
42728,35
42728,10749
15371,16
15371,12
15371,35
15371,80
11044,14
11044,35
11044,18
11044,10749
39983,18
39983,9648
39983,53
31526,10749
31526,36
31526,18
31623,28
31623,12
31623,18
31623,10752
27601,28
27601,35
27601,27
27601,878
16214,28
16214,35
5071,18
5071,10402
5071,10749
41662,18
95015,18
95015,14
33738,35
33738,10749
33738,10402
17346,99
18274,27
13763,18
13763,10402
13763,10749
67217,18
67217,10752
10498,28
10498,80
10498,53
24731,28
24731,35
24731,80
11796,35
11796,18
11796,10749
31675,18
31675,36
31675,10752
4507,35
4507,18
4507,10749
34847,18
34847,35
34847,10749
32303,80
32303,18
32303,28
4879,80
4879,9648
4879,53
4879,27
24774,18
24774,10749
41779,35
41779,18
41779,10749
61048,10749
61048,18
61048,35
1994,53
1994,12
1994,27
1994,28
42814,35
42814,80
42814,18
42814,10749
870,18
870,10749
96255,10752
96255,18
25495,35
25495,53
26319,35
45938,18
15573,37
15573,12
15573,18
15573,28
41059,18
41059,10749
39871,35
39871,10749
10178,18
10178,10752
16391,18
42997,12
42997,36
42997,10752
10734,18
10734,53
10949,18
10949,12
10949,80
10949,35
258236,18
258236,36
258236,10770
809,16
809,10751
809,35
809,14
809,12
809,10749
435,878
435,53
435,12
4599,18
4599,35
4599,10749
12657,35
28219,18
59210,18
59210,10749
13193,35
24190,18
673,12
673,14
16617,9648
16617,53
16617,80
246,12
246,18
246,28
2789,28
2789,878
8920,35
8920,10751
9890,35
9890,878
9890,27
26886,18
26886,9648
26254,99
8193,35
47821,18
26142,18
42122,18
65137,28
65137,35
65137,10751
27017,10402
27017,10749
27017,10752
35151,14
35151,35
35151,10749
21544,35
21544,10749
43846,35
43846,10749
40894,35
40894,10749
11546,35
11546,80
59427,18
59427,10751
18387,18
18387,35
71125,18
34748,18
34748,10402
34748,9648
132725,18
132725,10749
26331,80
26331,18
26331,9648
26331,53
41774,18
41774,10749
52959,18
52959,10402
52959,10749
24004,35
24004,10749
46976,35
46976,18
46976,10749
17481,80
17481,9648
17481,53
52560,35
52560,10749
42658,12
42658,10752
42658,10749
42658,36
27118,9648
27118,27
27118,80
27118,53
18333,18
18333,27
42345,18
42345,36
42345,53
18398,80
18398,53
54800,27
54800,9648
54800,53
20849,18
20849,53
20849,10749
57544,35
53779,10749
53779,18
53779,9648
16661,35
16661,18
80708,18
80708,10749
76516,35
76516,14
76516,27
33441,16
33441,878
47819,35
21793,16
21793,10751
21793,12
21793,35
21793,10402
18712,10752
18712,18
831,878
831,12
831,27
10484,35
37658,18
37658,36
37658,10749
26516,80
26516,18
110598,18
110598,10749
44388,10749
44388,35
10573,18
10573,35
113290,99
113290,36
113290,10752
26451,18
26451,53
111605,35
111605,10749
111605,18
54568,18
28571,18
28571,10749
28571,36
27686,10402
27686,35
27686,10749
123665,18
43336,18
62000,18
9372,99
41495,80
41495,18
52362,18
52362,10749
662,18
662,10749
662,878
41799,18
41799,10402
49633,18
49633,36
43805,12
43805,36
43805,10752
43805,18
16559,18
16559,27
16559,14
44695,28
44695,18
44695,53
31217,10752
31217,18
31217,36
8341,12
8341,18
8341,10749
36488,35
36488,10749
19414,35
19414,10751
19414,10749
60595,18
60595,9648
15794,80
15794,18
15794,53
13188,14
13188,18
12651,18
12651,10752
12651,28
886,18
9791,80
9791,18
27554,18
27554,10749
27554,80
26973,18
38582,28
38582,12
38582,878
9542,27
9542,28
9542,53
17820,10402
17820,10749
17820,18
26175,12
26175,10749
26175,36
31146,35
31146,18
20506,18
20506,80
37696,53
136,18
136,27
47653,35
47653,10749
10970,35
28162,10749
28162,14
28162,18
28162,35
42812,18
42812,10749
28159,27
20676,28
20676,53
20676,80
3019,27
3019,878
3019,18
29353,35
29353,37
17761,28
17761,12
17761,18
17761,53
20277,35
20277,18
20277,10751
10204,28
10204,12
10204,35
3515,18
3515,28
3515,53
3515,80
9472,35
594,35
594,18
8981,18
8981,10751
12153,35
12153,80
1944,18
11036,10749
11036,18
1997,12
1997,18
1997,10751
15237,18
15237,10402
205481,53
205481,18
11572,16
11572,12
19096,10752
19096,18
72096,18
72096,35
72096,10749
11939,35
11939,10402
47555,10752
47555,28
47555,18
24236,35
24236,10751
24236,878
24236,14
80218,10749
80218,53
80218,18
26520,35
26520,18
43897,35
43897,18
43897,10751
43897,10402
43897,10752
29456,18
29456,10749
21386,16
21386,35
24908,10749
24908,18
24908,35
9256,28
9256,35
25783,99
8991,27
8991,28
8991,35
8991,878
23378,18
23378,10402
23378,14
23378,10770
3293,18
3293,10770
36947,99
54028,10749
54028,18
17645,18
17645,53
17645,10749
10448,12
57684,35
57684,10749
61487,99
61487,10402
29383,18
29383,10752
10606,878
10606,12
10606,53
42988,35
42988,10749
16136,80
16136,18
16136,53
16136,28
58669,35
58669,18
42407,35
42407,80
6081,35
6081,80
6081,9648
12577,80
12577,28
12577,53
36561,18
13696,80
13696,18
44494,35
44494,18
15484,18
36672,18
36672,10749
2330,28
2330,35
2330,80
2330,12
2334,28
2334,35
2334,80
64204,35
64204,18
13398,16
13398,18
13398,35
2912,53
2912,80
2912,18
701,35
701,10749
10631,35
10631,14
10631,10749
43466,35
43466,10749
2202,10751
2202,12
2202,18
76076,35
76076,18
10780,35
10780,10749
3484,12
3484,27
3484,878
19590,35
19590,10751
19590,10402
19590,10749
23724,18
26596,37
26596,18
26596,10749
44925,18
44925,53
29264,35
29264,18
29264,14
33994,18
1777,99
11584,35
11584,10749
9901,99
202475,99
26811,27
38631,99
54022,28
54022,35
54022,18
54022,53
23522,35
23522,14
207625,18
22094,18
22094,28
22094,80
161080,35
161080,18
161080,10749
11884,12
11884,878
11884,28
21871,35
30876,12
30876,27
558,28
558,12
558,878
48732,99
48732,10751
80,18
80,10749
10742,18
10742,9648
10742,53
9477,12
9477,10752
9477,36
9477,28
9477,18
8699,35
9893,10751
9893,35
11247,35
11247,10751
11247,10749
2048,28
2048,878
436,18
436,53
436,80
61391,37
61391,12
61391,10752
18643,35
67297,35
67297,18
67297,10752
31948,53
31948,18
31948,28
43004,18
45793,12
45793,35
45793,18
45793,10402
46495,53
46495,80
45874,37
65994,12
65994,28
65994,10749
19014,28
19014,35
19014,37
10754,80
10754,18
30054,37
36630,18
36630,10749
36630,53
39770,18
39770,10749
36627,36
36627,12
36627,10752
36627,10749
11897,37
43443,18
43443,36
54300,99
54300,10402
58925,9648
58925,18
58925,53
2502,28
2502,18
2502,53
314,28
314,14
314,80
18923,18
18923,10749
146373,35
146373,18
146373,10749
5228,35
5228,18
12206,80
12206,9648
12206,53
16539,35
75046,18
75046,10752
74012,10752
74012,10749
74012,18
74012,28
74012,12
74012,53
26126,18
26126,10749
26126,80
15876,10752
26300,28
26300,878
26300,53
68064,878
68064,28
12625,37
45520,10752
45520,28
45520,18
46767,18
46767,27
46767,53
55848,18
55848,10749
55848,36
42525,36
42525,10752
42525,18
43417,37
15244,18
15244,53
62395,18
42737,28
42737,18
42737,53
42737,10752
47615,14
47615,27
47615,10402
39209,37
20876,80
20876,35
24559,18
24559,878
24559,10752
78208,18
43786,10752
43786,28
43786,18
72613,18
72613,35
72613,10749
72613,10752
43787,10749
43787,35
27437,35
27437,10749
40374,18
40374,10749
20316,53
20316,18
41925,53
41925,18
41925,80
41925,14
259389,18
22871,10752
37019,35
37019,27
37019,878
18190,18
18190,9648
18190,53
71786,18
71786,27
42347,28
42347,18
42347,53
39140,35
39140,10749
69903,18
219345,35
219345,18
41890,35
41890,18
41890,10751
27307,35
27307,10749
36709,12
36709,18
36709,10749
36709,10752
32294,35
41463,35
41463,10749
19051,14
19051,12
19051,10751
43485,18
43485,10402
51997,28
51997,53
51997,37
43885,37
43885,10752
43885,10749
62694,18
62694,9648
43785,18
43785,37
53287,35
29584,12
29584,18
29584,36
32644,14
32644,35
32644,10749
89482,18
89482,10752
1040,18
42604,35
42604,18
42604,10749
24214,35
24214,878
24214,53
5122,18
42469,27
42469,878
119623,18
119623,10749
1783,18
1783,10752
1783,28
10910,18
17238,18
22156,80
22156,28
26814,35
43116,80
43116,18
39269,18
99859,53
99859,80
99859,27
31522,35
31522,18
31522,10749
47796,18
26893,18
69035,9648
69035,53
73621,35
22976,28
22976,10751
22976,14
22976,878
22976,10752
55441,10402
55441,35
55441,37
45608,18
45608,10749
21619,80
21619,18
21619,53
9680,35
9680,27
42801,35
42801,10749
12627,18
86404,53
18671,80
18671,10749
17218,18
17218,80
41316,99
5179,18
53198,99
65156,10751
65156,28
65156,35
65156,80
42593,35
42593,18
42593,10749
76002,35
76002,18
64868,18
64868,10751
52741,35
52741,18
52741,10749
15081,14
15081,18
15081,53
15081,9648
15081,10751
21147,35
21147,10751
21147,80
64877,10402
64877,10751
147169,18
147169,10749
147169,35
16703,80
16703,53
16703,9648
20298,9648
20298,80
20298,53
19974,80
19974,53
22112,80
22112,53
4201,28
4201,36
39868,27
39868,878
20408,9648
20408,80
20408,53
13580,18
13580,53
18706,9648
18706,53
18706,80
34327,9648
34327,80
34327,53
43013,10752
43013,53
43013,18
38505,18
38505,35
41940,12
41940,35
41940,18
20417,9648
20417,80
20417,53
14652,18
14652,35
69526,35
69526,80
69526,12
14462,18
14462,53
14462,9648
14623,28
14623,12
14623,35
14623,10751
6947,18
6947,9648
6947,53
401,35
401,18
401,10749
50247,18
46326,10749
46326,18
46326,80
35780,16
35780,10751
35780,28
35780,878
25361,12
25361,10751
25361,878
25361,16
45522,35
45522,18
45522,10752
23750,35
23750,18
23750,878
44289,9648
44289,53
44289,27
25536,80
25536,53
38837,18
1436,36
1436,18
1436,28
1436,10752
17768,10402
17768,35
17768,10749
27375,99
1538,18
1538,80
1538,53
14846,35
14846,10749
14846,18
2577,18
2577,878
2577,53
52936,35
52936,18
46884,37
33333,18
41975,18
41975,36
16606,28
16606,35
60760,53
60760,9648
11282,35
11282,12
11130,35
11130,18
11130,10751
11130,10749
14389,35
14389,10749
14389,18
395,12
395,878
395,28
395,27
11052,16
11052,14
11052,28
11052,878
60015,18
60015,35
60015,10749
23601,18
23601,10749
10762,35
10762,28
10762,12
10762,9648
11026,27
18693,35
18693,10402
18693,10749
45598,35
45598,10402
45598,10749
8745,35
8745,10402
8745,10749
45335,35
45335,80
45335,18
45335,10402
45335,10749
18690,35
18690,10402
18690,10749
7506,35
7506,80
7506,10402
7506,10749
65596,35
65596,878
65596,10751
36912,35
36912,80
46081,35
46081,10749
40087,35
40087,27
40087,53
46831,18
20120,35
22543,80
22543,18
22543,53
22543,27
44415,18
44415,10751
11237,12
11237,27
11237,53
8080,80
8080,53
14797,18
14797,28
14797,12
11632,18
11632,10749
18475,35
15644,28
15644,18
15644,53
11208,18
11208,9648
11208,10749
11208,53
24079,28
24079,35
24079,53
24079,80
16153,10749
16153,18
13559,27
13559,53
42694,18
42694,10749
32298,18
32298,35
32298,10749
66566,18
66566,9648
66566,10749
66566,53
124029,35
42164,18
124,18
29979,28
29979,53
29979,80
29979,27
41762,18
41762,10402
12548,35
12548,18
33345,35
33345,10402
33345,10749
19893,12
19893,18
19893,10751
42264,35
11387,12
11387,18
11387,10749
104659,18
104659,10749
24924,27
24924,35
17994,27
17994,9648
17994,53
75759,18
75759,10749
60437,18
60437,10749
60437,53
49069,14
49069,35
49069,878
49069,10402
31117,35
31117,10751
9759,28
9759,53
9759,18
9759,80
1577,27
1577,28
1577,878
14198,28
14198,35
14198,53
288952,18
16232,35
16232,18
5137,9648
5137,28
5137,53
5137,878
5137,12
11823,35
11823,10749
2003,18
18804,18
18804,10749
18804,10752
13969,10751
13969,35
13969,18
13969,10749
10145,53
10145,9648
10145,878
10145,18
26486,28
26486,35
13702,35
13702,14
1653,18
747,27
747,35
84214,10749
84214,18
84655,10749
84655,18
23627,10402
23627,35
23627,10749
26230,35
26230,27
26230,878
4176,18
4176,53
4176,9648
11177,18
43839,10402
43839,18
43839,10749
26690,18
26690,80
26690,53
35101,12
35101,10751
10905,28
10905,35
18196,27
18196,9648
18196,14
70345,27
70345,878
88174,9648
88174,53
88174,27
132422,18
132422,28
132422,35
42215,27
43105,878
43105,27
43105,9648
71140,53
27816,27
27816,35
27815,27
27815,35
12707,27
12707,53
43657,18
43117,27
43117,878
47446,18
54979,12
54979,18
42172,9648
42172,18
42172,80
42600,35
47825,28
47825,80
47825,18
47825,9648
47825,53
62697,878
62697,27
62697,9648
62697,53
31655,27
31655,9648
27498,27
1492,28
1492,12
1492,18
1492,36
8689,27
10555,16
10555,28
10555,35
10555,10751
11128,18
11128,28
11128,53
22842,18
1599,35
1599,10749
14024,10402
14024,18
14024,10749
14024,10751
11045,28
11045,35
11045,53
11045,80
15503,18
14337,878
14337,18
14337,53
26108,35
26108,10749
4380,18
4380,10749
4380,35
3989,12
3989,28
3989,35
16358,35
16358,18
25313,18
25313,10749
2438,18
65550,18
65550,10749
29445,18
29445,27
11121,18
11121,10749
55457,35
55457,10402
101887,35
101887,18
23739,28
23739,12
23739,14
21241,28
21241,35
3053,35
3053,27
28356,18
28356,10751
12456,99
55047,99
28153,27
28153,878
18499,35
18499,18
36616,16
36616,35
13644,10751
13644,18
13644,35
41936,10752
41936,18
13416,18
1435,99
1435,18
11099,18
11099,9648
11099,878
11099,53
167177,35
167177,10749
12483,18
12483,27
12483,53
184530,10751
184530,18
18701,35
18701,18
18701,10749
2319,14
2319,10751
2319,12
110351,18
110351,36
15566,35
15566,10749
1970,27
1970,9648
1970,53
8849,35
8849,18
8849,10749
9675,35
9675,18
9675,10749
4553,53
4553,18
11109,18
48678,35
48678,18
202587,35
126148,10402
126148,99
16131,18
16131,53
9391,18
9391,53
9391,9648
9391,10749
176,27
176,9648
176,80
1677,18
1677,10402
10740,18
10740,9648
66641,99
66641,10752
9806,28
9806,12
9806,16
9806,10751
19614,99
19614,10402
12777,18
12777,10749
12777,878
12777,53
47959,10749
47959,18
5255,16
5255,12
5255,10751
5255,14
11184,18
11249,27
11249,35
10589,28
10589,35
10589,80
10589,18
9801,35
9801,10749
866,18
866,14
4251,18
4251,10749
2059,12
2059,28
2059,53
2059,9648
140,18
140,80
11836,10751
11836,35
11836,12
11836,16
43743,18
43743,9648
43743,27
17818,37
1966,10752
1966,36
1966,28
1966,12
1966,18
1966,10749
13673,35
13673,10751
174787,99
26347,18
2288,18
2288,10749
15397,18
15397,12
9550,12
9550,18
9550,28
163,53
163,80
36648,28
36648,27
36648,878
15788,35
33377,99
18973,35
18973,14
18973,10402
41253,10402
41253,35
15787,35
35188,35
35188,10749
35189,35
52122,35
28333,35
24062,35
43670,18
43670,10402
43670,10749
58182,35
58182,18
58182,10749
33740,99
33740,10751
33740,10402
74719,99
74719,10402
77448,99
77448,10402
43752,35
43752,10752
42668,12
42668,36
42668,18
42668,10752
25952,878
16248,10751
16248,878
16248,28
15613,878
15613,18
15613,9648
15613,53
15613,14
151848,18
151848,10749
151848,12
30719,10749
30719,18
28421,27
28421,878
47657,53
47657,18
47657,9648
8424,18
8424,35
8424,10749
32558,18
32558,10749
32558,14
32558,9648
50085,18
50085,10749
50034,18
42401,18
42401,10749
42401,10752
67962,18
67962,10749
30996,27
30996,9648
30996,53
44375,18
18889,99
18889,10752
210864,99
70368,18
3016,27
3016,878
3016,18
2972,14
2972,27
71065,12
71065,18
71065,36
42510,35
58129,18
58129,14
58129,27
29267,18
29267,14
36841,12
36841,18
36841,10749
57283,99
57283,27
57283,36
171432,9648
171432,18
171432,12
171432,53
18987,10749
18987,18
18987,27
41348,35
27511,18
27511,53
27511,10749
96713,35
96713,10749
992,28
992,35
992,9648
3060,10749
3060,10752
3060,18
42359,35
42359,10749
1405,18
1405,80
964,27
964,10402
939,18
939,10402
697,18
104433,18
104433,36
104433,10749
27503,18
27503,10749
27503,27
905,18
905,80
905,10749
31411,35
31411,10749
28189,27
3061,18
3061,10749
27517,18
27517,10749
27517,27
42538,18
42538,10749
25768,35
25768,10749
120833,10402
120833,18
626,27
27899,18
27899,80
5729,10749
5729,35
5729,18
42816,18
42816,10751
13911,35
51394,80
51394,18
51394,35
48365,35
3574,27
3574,53
3574,9648
3574,878
91,99
31592,18
31592,27
31592,53
43132,18
43132,36
877,80
877,28
877,18
875,18
875,10749
875,10752
875,80
875,36
28268,35
28268,18
779,27
779,14
779,9648
56724,18
39130,35
39130,18
28046,27
28046,9648
31511,35
31511,18
3031,27
3031,878
43130,35
43130,18
43595,35
43595,80
43149,12
43149,28
43149,27
43149,10751
43149,878
43148,27
43148,53
50073,18
43904,35
43904,18
43904,10749
43693,18
43693,10749
24106,27
47921,18
47921,10749
49640,28
49640,37
46910,28
46910,10752
43689,35
43689,10402
43689,10749
22614,18
22614,12
51949,18
51949,10749
43889,35
131894,18
131894,10749
43896,80
43896,18
28910,9648
28910,27
17907,27
27970,27
27970,14
52677,18
52677,80
52677,35
14615,80
14615,18
31773,35
31773,10749
24807,35
24807,18
24807,10749
17030,80
17030,18
17030,10749
17030,53
23389,27
31548,10402
31548,10749
31548,18
31548,35
54569,18
54569,10749
38721,18
38721,35
38721,10749
43874,18
43874,10749
43874,36
16515,12
16515,18
16515,10751
27973,80
27973,18
20642,35
20642,10749
37650,35
37650,10749
43867,10749
43867,12
43867,18
43864,35
43864,18
23101,35
23101,14
23101,10749
60562,35
60562,10402
60562,10749
46688,28
46688,18
46688,10752
16274,35
16274,10749
16274,18
99318,10749
99318,18
99318,10752
55207,53
55207,9648
31868,18
31868,10749
37698,80
37698,18
37698,53
3084,18
3084,10749
46069,10749
46069,18
43806,18
43806,36
55604,12
55604,18
55604,10749
55604,37
26635,35
26635,80
26635,18
26635,10749
43811,36
43811,18
17801,80
17801,18
26201,12
26201,36
26201,10749
29884,35
29884,10749
29884,80
45978,18
45978,36
38914,35
38914,14
38914,10749
33523,35
33523,10402
33523,10752
33112,35
33112,10749
33112,10402
28789,35
43799,35
43799,10749
18790,12
18790,53
18790,18
37036,35
37036,28
37036,53
43522,18
43522,35
36612,18
97648,35
22387,10749
22387,18
27655,18
27655,35
27655,10749
23051,10752
43306,18
43306,10749
43306,10752
43306,14
18727,35
18727,10749
18727,14
18727,18
33049,35
33049,10749
41355,99
41355,10752
47352,35
47352,10749
47352,80
43518,10402
43518,35
43518,10749
41391,18
41391,36
21622,10402
21622,35
21622,10749
28436,14
28436,18
28436,27
22638,36
22638,18
22638,10752
51144,18
35006,9648
35006,80
35006,18
21451,9648
21451,53
42879,35
42879,10749
42879,10752
43307,18
43307,10749
50066,18
50066,10749
18229,12
18229,10752
52440,18
52440,10752
52440,10749
17136,80
17136,18
17136,53
43494,18
43494,14
43494,10749
30348,27
30348,18
9797,18
9797,36
45219,18
18771,18
18771,10752
30177,18
41020,9648
41020,27
16090,80
16090,9648
44041,53
44041,9648
44041,27
25502,18
25502,10749
25502,10402
14320,18
14320,10749
26701,18
26701,10749
43469,18
20246,53
20246,80
82101,18
19169,18
19169,53
19169,80
43461,80
43461,18
43461,53
31980,35
31980,12
31980,10402
31980,10749
27448,53
27448,18
29244,37
83838,18
83838,10749
43452,18
29380,10749
29380,10402
37347,37
3766,9648
3766,80
3766,53
946,18
946,10749
70447,12
70447,18
20482,80
20482,9648
20482,53
35032,10402
35032,10749
35032,35
35032,12
44190,80
44190,10749
44190,18
41609,12
41609,10749
33115,35
33115,10749
20638,37
29885,35
29885,10749
25698,35
25698,10402
25698,10749
45578,10749
45578,18
45578,9648
4558,10749
4558,14
4558,18
43439,10751
43439,18
61828,18
61828,10751
61828,10749
25209,10402
25209,35
25209,10749
25209,37
15390,18
17409,37
43388,12
43388,28
43388,10749
800,18
800,80
32690,18
43390,10402
43390,10749
41464,18
43961,80
43961,18
43358,18
43358,10749
24003,18
24003,10749
28431,12
43364,18
30801,35
30801,37
3023,35
3023,27
3023,9648
3023,878
43348,37
43349,18
43349,36
43349,10749
99898,18
99898,53
24381,35
11402,35
35861,18
35861,10749
45213,35
45213,18
45213,10749
45213,10402
20127,35
20127,10749
24518,35
24518,10749
13457,18
13457,10749
23620,18
23620,36
31372,18
31372,28
31372,12
3111,18
3111,10402
3111,10749
41503,18
41503,10749
28696,18
94123,18
17640,10402
17640,35
17640,10749
44026,9648
44026,53
803,99
803,36
31374,18
31374,28
31374,12
25893,10402
25893,35
25893,18
36439,18
36439,10752
46007,35
46007,10402
33319,18
33319,10752
28100,10402
28100,10749
31378,28
31378,12
31378,18
31378,10749
31378,36
19742,27
19742,878
44134,35
22334,53
22334,9648
22334,18
29347,27
29347,878
15697,10402
15697,18
43234,18
18776,12
18776,18
18776,36
29071,27
29071,14
54541,18
54541,53
44559,18
44559,10752
30637,18
30637,27
30637,80
76754,35
76754,18
56156,18
43119,80
43119,28
43137,35
43137,10749
69977,10752
69977,18
42661,12
42661,36
42661,28
43051,28
43051,12
43051,80
43051,18
43101,10749
43101,35
58997,878
58997,27
34528,10752
34528,18
34528,36
31427,18
31427,10752
58902,12
58902,18
27029,18
690,80
690,18
46918,18
43111,18
52745,27
52745,878
36872,18
43047,18
43047,12
72354,18
72354,36
31589,80
31589,18
31589,53
52841,35
52841,10749
18449,37
50474,18
50474,10752
79827,18
750,35
750,80
750,18
750,9648
34530,10752
34530,18
34530,36
33710,10749
33710,18
33710,10402
64568,53
64568,9648
64568,27
17185,18
109667,18
109667,10749
31287,27
31287,878
31287,10749
14537,28
14537,18
14537,36
16103,18
13671,35
13671,10751
13671,10402
13671,10749
11085,12
11085,18
11085,36
65048,18
65048,10752
24188,18
24188,35
24188,12
28367,14
28367,10751
28367,10402
28367,35
21135,18
21135,10749
52705,10752
52705,18
52705,35
3010,18
3010,36
3010,10752
31383,27
31383,10402
39222,27
39495,35
39495,18
39495,10749
15263,37
15263,35
751,35
751,80
751,18
751,9648
751,53
42798,35
42798,10749
4025,9648
4025,53
61892,35
61892,10749
25253,35
25253,80
37684,18
37684,53
37684,10752
15421,18
15421,36
166607,18
166607,10752
37315,18
10299,27
10299,9648
10299,53
24229,80
24229,9648
26031,80
26031,18
3763,27
17696,10402
17696,35
17696,80
7348,878
7348,12
28504,35
28504,27
151138,18
23574,35
23574,10749
17091,35
17295,18
17295,10752
17295,36
13187,16
13187,10751
13187,35
13187,10770
17102,27
23194,37
23194,35
16850,28
16850,18
16850,10752
24395,18
24395,10752
37921,10752
37921,18
59802,27
16303,35
29715,37
29715,10752
36583,18
36583,10752
36583,53
60555,37
60555,53
60555,18
42731,35
42731,18
42731,10749
3482,10752
3482,53
895,18
895,36
20108,18
2661,28
2661,35
2661,80
20379,28
20379,18
29710,36
29710,10752
29710,12
104237,28
104237,12
22293,27
789,35
789,18
789,10752
45706,53
45706,80
45706,28
11047,10751
11047,16
11047,12
11047,35
2097,27
2097,878
2097,28
135,99
135,10402
33257,10749
33257,12
33257,14
66043,53
66043,80
66043,18
17905,53
17905,80
17905,28
4191,80
4191,18
4191,9648
10227,35
26039,80
26039,53
26039,18
42701,37
42701,9648
42702,36
42702,80
41212,99
26204,80
26204,9648
26204,53
5767,18
5767,10749
5767,35
42713,18
27277,37
27277,28
27277,80
9929,10751
9929,16
9929,12
9929,35
20873,12
20873,35
20873,80
29778,27
18193,35
18193,10402
22176,18
42623,35
42623,10749
42634,18
42634,10749
118872,18
50789,99
50789,10402
29266,36
29266,18
29266,10752
29266,10749
27983,35
5638,18
5638,35
36446,18
36446,10749
14801,878
14801,53
49397,37
42607,18
42607,10402
42607,10749
40430,878
38096,18
48831,10749
48831,35
48831,18
24152,35
1846,80
1846,9648
1846,18
21323,10749
21323,18
21323,80
5928,35
5928,18
29748,27
105627,35
105627,18
85255,18
85255,28
26525,35
31672,28
31672,80
31672,53
48408,35
48408,37
33205,18
70327,28
70327,12
70327,878
70327,10751
70327,14
2860,18
2860,10749
42589,35
42589,80
71943,18
71943,27
71943,53
31304,18
31304,10749
64828,35
64828,18
38222,14
38222,10749
38222,35
38222,18
26606,80
26606,18
36404,35
36404,18
42528,18
42528,10752
20848,28
20848,18
20848,10749
20848,35
20848,12
20848,10752
2998,18
31906,53
31906,18
31906,10752
31767,18
31767,36
31767,27
839,28
839,53
839,10770
25109,10770
25109,37
25109,35
36194,18
36194,10749
16328,10752
16328,18
42500,37
16154,27
16154,9648
16154,18
9394,28
9394,35
9394,37
74689,18
36850,35
36850,10749
38646,18
38646,10752
38646,36
84285,10752
84285,18
84285,28
18287,35
18287,37
5822,28
5822,80
5822,18
5822,53
13041,12
13041,18
13041,37
40732,18
40732,36
40732,37
122677,27
122677,878
121923,18
121923,878
18250,35
18250,27
33020,27
89417,35
12089,35
12089,9648
41471,18
41471,28
41471,12
17810,28
17810,18
17810,12
23148,18
23148,10402
80911,18
80911,10402
87417,35
87417,80
87417,53
11378,35
760,35
27331,80
27331,53
27331,18
27331,28
1410,35
1410,878
38729,18
86889,18
86889,27
86889,10770
86889,10749
31943,12
31943,18
31943,28
31943,53
29142,53
56764,18
56764,10770
9474,35
9474,37
27084,27
27084,878
27084,53
31596,27
59189,27
59189,878
38714,18
31587,18
22307,53
22307,27
22307,9648
62330,28
62330,18
62330,80
62330,10752
28498,35
28498,27
21964,28
21964,18
21035,18
21035,10749
25473,28
25473,80
25473,18
118121,18
32044,35
32044,18
62761,35
62761,27
62761,878
30702,18
25627,27
24402,18
24402,10749
5558,35
3043,27
36665,99
16246,28
16246,80
16246,18
16246,53
27977,35
42448,35
42448,18
42448,12
42449,99
42449,10752
8327,18
37627,878
37627,14
37627,10751
37627,10402
32940,27
32940,878
32940,53
31656,80
31656,18
31656,10749
29859,35
29859,80
29859,9648
5618,35
5618,10749
19174,28
19174,35
19174,80
9385,10751
9385,16
9385,35
9385,12
28209,18
28209,10749
1835,80
1835,9648
1835,53
70259,35
70259,80
70259,10749
10711,28
10711,80
10711,53
19740,12
19740,18
1829,18
1829,36
1829,10749
43430,10770
43430,35
43430,10749
32042,9648
32042,53
32042,80
