movie_id,person_id,cast_order
37108,21403,0
37108,14324,1
37108,10672,2
37108,8784,3
37108,204,4
37108,24618,5
37108,1831684,6
6071,16560,0
6071,2963,1
6071,2231,2
6071,9994,3
6071,49824,4
6071,2283,5
6071,4688,6
11,2,0
11,3,1
11,4,2
11,5,3
11,12248,4
11,6,5
11,130,6
9587,1920,0
9587,17187,1
9587,20767,2
9587,205,3
9587,6194,4
9587,3894,5
9587,4038,6
19101,84093,0
19101,45453,1
19101,15498,2
19101,34407,3
19101,4938,4
19101,26293,5
19101,38670,6
49980,110077,0
49980,195410,1
49980,1168012,2
49980,1168013,3
49980,5538,4
49980,1147904,5
49980,1168014,6
17961,4885,0
17961,33161,1
17961,55926,2
17961,20853,3
17961,47336,4
17961,28149,5
17961,25166,6
18183,74940,0
18183,27643,1
18183,1068840,2
18183,148189,3
18183,553167,4
18183,168176,5
18183,976202,6
4476,287,0
4476,4173,1
4476,18992,2
4476,15887,3
4476,9976,4
4476,11068,5
4476,37430,6
11008,22675,0
11008,80987,1
11008,21282,2
11008,11086,3
11008,8354,4
11008,149010,5
11008,204411,6
47504,3129,0
47504,820,1
47504,20005,2
47504,13333,3
47504,925,4
47504,544626,5
47504,12150,6
32325,53764,0
32325,104380,1
32325,16429,2
32325,3999171,3
32325,3999172,4
32325,162524,5
32325,2576905,6
43742,6449,0
43742,516,1
43742,6598,2
43742,52865,3
43742,43476,4
43742,517,5
43742,689,6
28313,4431,0
28313,4587,1
28313,11064,2
28313,9777,3
28313,204122,4
28313,62646,5
28313,2231,6
11318,15788,0
11318,15735,1
11318,65,2
11318,192846,3
11318,18191,4
11318,11278,5
11318,10746,6
3036,380,0
3036,11181,1
3036,3999,2
3036,1283,3
3036,18992,4
3036,65,5
3036,29859,6
40490,54812,0
40490,28768,1
40490,53283,2
40490,66606,3
40490,147491,4
40490,44792,5
40490,4255,6
24070,67773,0
24070,29803,1
24070,12931,2
24070,3196,3
24070,57829,4
24070,19292,5
24070,23626,6
8986,29369,0
8986,228,1
8986,56486,2
8986,56890,3
8986,8256,4
8986,1953,5
8986,6541,6
10510,11717,0
10510,4786,1
10510,32597,2
10510,20,3
10510,22131,4
10510,1736,5
10510,10360,6
17402,520,0
17402,6575,1
17402,3131,2
17402,12021,3
17402,7166,5
17402,12932,6
17402,17832,7
38722,587,0
38722,33181,1
38722,65344,2
38722,16866,3
38722,16429,4
38722,92326,5
38722,89499,6
8438,2224,0
8438,4724,1
8438,64,2
8438,6368,3
8438,3905,4
8438,537,5
8438,1370,6
11593,3636,0
11593,62,1
11593,29369,2
11593,5698,3
11593,21043,4
11593,3201,5
11593,14792,7
1945,1038,0
1945,3896,1
1945,20162,2
1945,20163,3
1945,20164,4
1945,12538,5
1945,4654,6
39310,122712,0
39310,18272,1
39310,1187,2
39310,49002,3
39310,42296,4
39310,18795,5
39310,90776,6
109560,74195,0
109560,23920,1
109560,23931,2
109560,26783,3
109560,43773,4
109560,21385,5
109560,72983,6
56428,51799,0
56428,13918,1
56428,20056,2
56428,148543,3
56428,137952,4
56428,18019,5
56428,219000,6
63105,230665,0
63105,94648,2
63105,94663,3
63105,94656,4
63105,1263308,5
63105,1263309,6
63105,1041315,8
131957,1212,0
131957,80365,1
131957,38085,2
131957,5130,3
131957,26473,4
131957,4870745,5
131957,3753685,6
241,57755,0
241,3196,1
241,3223,2
241,2176,3
241,3197,4
241,3198,5
241,3202,6
9058,3141,0
9058,3223,1
9058,5149,2
9058,22462,3
9058,26473,4
9058,1954,5
9058,61607,6
527,7241,0
527,7242,1
527,7243,2
527,7244,3
527,7245,4
527,7246,5
527,7247,6
6950,4483,0
6950,14343,1
6950,192,2
6950,1979,3
6950,9777,4
6950,55636,5
6950,18352,6
101,1003,0
101,524,1
101,64,2
101,1004,3
101,1005,4
101,1010,5
101,13420,6
63020,3141,0
63020,658,1
63020,5657,2
63020,9046,3
63020,17187,4
63020,1434041,5
63020,84182,6
2307,13021,0
2307,5723,1
2307,23764,2
2307,4250,3
2307,12647,4
2307,23709,5
2307,5170,6
680,8891,0
680,2231,1
680,139,2
680,62,3
680,10182,4
680,1037,5
680,7036,6
41478,66554,0
41478,71913,1
41478,10671,2
41478,24047,3
41478,57773,4
41478,9372,5
41478,131118,6
25296,1623,0
25296,2040625,1
25296,1570978,2
25296,113794,3
25296,1570979,4
25296,1570980,5
25296,1570981,7
40156,3900,0
40156,207,1
40156,18023,2
40156,61840,3
40156,80366,4
40156,47643,5
40156,94741,6
11450,1241,0
11450,52602,1
11450,5469,2
11450,13324,3
11450,19839,4
11450,5587,5
11450,4443,6
30304,16145,0
30304,1333696,1
30304,3134,2
30304,11398,3
30304,7450,4
30304,136380,5
30304,1728269,6
10452,6553,0
10452,6012,1
10452,7037,2
10452,20239,3
10452,31895,4
10452,19068,5
10452,16923,6
12106,4430,0
12106,193,1
12106,934,2
12106,6193,3
12106,2144,4
12106,66288,5
12106,27116,6
161495,2314,0
161495,61962,1
161495,1231,2
161495,9560,3
161495,37422,4
161495,1176067,5
161495,69415,6
3586,5676,0
3586,16757,1
3586,19162,2
3586,326,3
3586,20710,4
3586,9029,5
3586,5682,6
110,1350,0
110,1352,1
110,1354,2
110,1356,3
110,49025,4
110,27983,5
110,73873,6
108,1137,0
108,1138,1
108,1139,2
108,1140,3
108,1141,4
108,1142,5
108,17894,6
109,1145,0
109,1146,1
109,1147,2
109,1148,3
109,1138501,4
109,7119,5
109,1149,6
159185,998494,0
159185,1019795,1
36357,7633,0
36357,1062,1
36357,42206,2
36357,43301,3
36357,110553,4
36357,59197,5
36357,71167,6
92769,4761,0
92769,9274,1
92769,53596,2
92769,1743,3
92769,588,4
92769,995601,5
92769,179270,6
28033,65348,0
28033,1212,1
28033,7132,2
28033,28778,3
28033,1166,4
28033,99407,5
28033,99408,6
22586,3785,0
22586,88946,1
22586,9260,2
22586,58828,3
22586,8930,4
22586,3214,5
22586,88948,6
14334,144523,0
14334,33398,1
14334,96671,2
14334,28743,3
14334,1813030,4
14334,199942,5
14334,1508585,6
2636,16483,0
2636,4430,1
2636,4512,2
2636,522,3
2636,21315,4
2636,26651,5
2636,26652,6
2164,13548,0
2164,6856,1
2164,228173,2
2164,22137,3
2164,22138,4
2164,15441,5
2164,18917,6
11395,12898,0
11395,777,1
11395,19957,2
11395,27564,3
11395,38582,4
11395,92119,5
11395,27862,6
278,504,0
278,192,1
278,4029,2
278,6573,3
278,6574,4
278,6575,5
278,6577,6
9905,3061,0
9905,2040,1
9905,17258,2
9905,25136,3
9905,20056,4
9905,149359,5
9905,3064,6
87078,352,0
87078,25306,1
87078,85500,2
87078,58414,3
87078,98950,4
87078,57353,5
87078,152670,6
12527,64846,0
12527,72642,1
12527,72644,2
12527,72645,3
12527,1809288,4
12527,1199993,6
12527,1378145,7
20306,1979,0
20306,11805,1
20306,41820,2
20306,1121,3
20306,521717,4
20306,4002,5
20306,58491,6
36614,12536,0
36614,934,1
36614,15337,2
36614,96460,3
36614,115713,4
36614,115715,6
36614,115716,7
27993,40009,0
27993,99351,1
27993,36173,2
27993,63208,3
27993,17604,4
27993,99352,5
27993,115786,6
31439,76913,0
31439,643,1
31439,146044,2
31439,548608,3
31439,15170,4
31439,17382,5
31439,1789263,6
9067,15309,0
9067,3489,1
9067,56890,2
9067,21411,3
9067,54865,4
9067,38951,5
9067,9306,6
9059,1954,0
9059,6573,1
9059,9575,2
9059,30485,3
9059,32290,4
9059,102441,5
9059,19159,6
193,2387,0
193,2388,1
193,1213786,2
193,2390,3
193,2391,4
193,2392,5
193,2393,6
25066,15864,0
25066,54423,1
25066,93538,2
25066,1424350,3
25066,61153,4
25066,55270,5
25066,131118,6
46797,5293,0
46797,8436,1
46797,18998,2
46797,49965,3
46797,63611,4
46797,123209,5
46797,47742,6
12122,20006,0
12122,1796,1
12122,57166,2
12122,60650,3
12122,18706,4
12122,2,5
12122,169077,6
11381,58198,0
11381,60950,1
11381,6197,2
11381,63681,3
11381,37995,4
11381,2879,5
11381,707,6
32636,12900,0
32636,1231,1
32636,19511,2
32636,31649,3
32636,57351,4
32636,8792,5
32636,109471,6
36141,8212,0
36141,15675,1
36141,886,2
36141,27858,3
36141,10671,4
36141,15900,5
36141,10409,6
95963,32486,0
95963,62842,1
95963,3977,2
95963,95797,3
95963,182136,4
95963,84208,5
1587,85,0
1587,3196,1
1587,6193,2
1587,2453,3
1587,17768,4
1587,17769,5
1587,8184,6
9271,5292,0
9271,934,1
9271,6473,2
9271,10402,3
9271,4520,4
9271,57093,5
9271,7071,6
2064,18277,0
2064,8984,1
2064,8212,2
2064,1039,3
2064,5251,4
2064,5826,5
2064,21202,6
19855,109,0
19855,1269,1
19855,51544,2
19855,78717,3
19855,85278,4
19855,1527160,5
19855,1527161,6
60855,25540,0
60855,158567,1
60855,158522,2
60855,231844,3
60855,86766,4
60855,540,5
60855,4900035,6
236,3051,0
236,23,1
236,3052,2
236,3053,3
236,3060,4
236,3067,5
236,3072,6
48287,70852,0
48287,131934,1
48287,38581,2
48287,40978,3
48287,2441102,4
48287,1748010,5
48287,112037,6
3049,206,0
3049,14405,1
3049,586,2
3049,31004,3
3049,1223629,4
3049,31005,5
3049,31006,6
2759,1331,0
2759,529,1
2759,28641,2
2759,23,3
2759,1230360,4
2759,1530258,5
2759,126332,6
12635,10822,0
12635,10985,1
12635,6726,2
12635,73180,3
12635,73181,4
12635,31385,5
12635,73182,6
10497,9979,0
10497,8925,1
10497,3291,2
10497,5470,3
10497,78951,4
10497,1402272,5
10497,1402273,6
11382,3036,0
11382,9046,1
11382,1902,2
11382,7906,3
11382,18248,4
11382,30364,5
11382,388,6
9331,3,0
9331,5293,1
9331,22462,2
9331,15319,3
9331,1166,4
9331,15417,5
9331,30488,6
10731,51214,0
10731,4038,1
10731,2176,2
10731,18248,3
10731,57829,4
10731,11367,5
10731,883,6
10464,2395,0
10464,11477,1
10464,53930,2
10464,3234,3
10464,1211,4
10464,15899,5
10464,19957,6
34152,1981,0
34152,18792,1
34152,1737,2
34152,112037,3
34152,112038,4
34152,46396,5
34152,112039,6
9495,57700,0
9495,57701,1
9495,8874,2
9495,7486,3
9495,39126,4
9495,42649,5
9495,3711,6
29973,2176,0
29973,4040,1
29973,12139,2
29973,2141,3
29973,104503,4
29973,2145494,5
29973,1720955,6
888,1230,0
888,20,1
888,8872,2
888,12929,3
888,6677,4
888,4587,5
888,3635,6
13,31,0
13,32,1
13,33,2
13,35,3
13,34,4
13,37821,5
13,204997,6
712,3291,0
712,1533,1
712,5470,2
712,4001,3
712,10726,4
712,10727,5
712,10729,6
16295,4987,0
16295,56128,1
16295,4688,2
16295,6161,3
16295,9778,4
16295,81373,5
16295,77897,6
48992,141610,0
48992,288,1
48992,1381482,2
48992,91034,3
48992,1381484,4
48992,58647,5
48992,92774,6
10879,1733,0
10879,1204,1
10879,3712,2
10879,8986,3
10879,1162,4
10879,53924,5
10879,3019,6
10660,2963,0
10660,2233,1
10660,4810,2
10660,17859,3
10660,6542,4
10660,2813365,5
10660,5950,6
10714,58319,0
10714,2130,1
10714,17286,2
10714,4783,3
10714,8930,4
10714,973,5
10714,25079,6
41647,1144713,2
41647,1050751,4
41647,10142,5
8587,4756,0
8587,20005,1
8587,78729,2
8587,69415,3
8587,15152,4
8587,16940,5
8587,8294,6
1689,6384,0
1689,2233,1
1689,6591,2
1689,11394,3
1689,540487,4
1689,357312,5
1689,582125,6
11596,5141,0
11596,5139,1
11596,8186,2
11596,166594,4
11596,12547,5
11596,1212018,6
11596,11163,7
854,206,0
854,20899,1
854,11803,2
854,1219,3
854,53402,4
854,53403,5
854,53400,6
9359,2461,0
9359,1038,1
9359,16896,2
9359,6804,3
9359,658,4
9359,5563,5
9359,6463,6
23333,10431,0
23333,55152,1
23333,4756,2
23333,8212,3
23333,3130,4
23333,37041,5
23333,12900,6
36593,7633,0
36593,12949,1
36593,12950,2
36593,12951,3
36593,10430,4
36593,7210,5
36593,115654,6
12280,2232,0
12280,3087,1
12280,515,2
12280,3141,3
12280,1811,4
12280,1206,5
12280,11514,6
2788,1920,0
2788,569,1
2788,21197,2
2788,18324,3
2788,7399,4
2788,12967,5
2788,28101,6
10427,2963,0
10427,2778,1
10427,6684,2
10427,22131,3
10427,17396,4
10427,2550,5
10427,20309,6
11011,11510,0
11011,14101,1
11011,52995,2
11011,4003,3
11011,8537,4
11011,952664,5
11011,218589,6
49803,4038,0
49803,9880,1
49803,2692,2
49803,6408,3
49803,52474,4
49803,4726,5
49803,35598,6
8987,5064,0
8987,11064,1
8987,4724,2
8987,4764,3
8987,4787,4
8987,4589,5
8987,131725,6
1637,6384,0
1637,2778,1
1637,18277,2
1637,3977,3
1637,8447,4
1637,2394,5
1637,2683,6
15128,2232,0
15128,16935,1
15128,7673,2
15128,20006,3
15128,8874,4
15128,1270,5
15128,2886,6
8831,15111,0
8831,29091,1
8831,21399,2
8831,14888,3
8831,21369,4
8831,61543,5
8831,116047,6
36955,1100,0
36955,8944,1
36955,74036,2
36955,2053,3
36955,13445,4
36955,10672,5
36955,13446,6
10449,1271,0
10449,5344,1
10449,53930,2
10449,1233,3
10449,52404,4
10449,9560,5
10449,35370,6
10395,514,0
10395,1160,1
10395,13548,2
10395,18794,3
10395,28633,4
10395,290,5
10395,20300,6
12160,1269,0
12160,6065,1
12160,193,2
12160,7219,3
12160,57251,4
12160,20495,5
12160,59662,6
40480,2975,0
40480,6913,1
40480,8924,2
40480,87118,3
40480,28010,4
40480,22111,5
40480,14226,6
52038,3926,0
52038,18345,1
52038,5658,2
52038,47615,3
52038,17328,4
52038,8979,5
52038,1282,6
29444,10822,0
29444,368,1
29444,28410,2
29444,16484,3
29444,59789,4
29444,94974,5
29444,22133,6
26352,35689,0
26352,17764,1
26352,9575,2
26352,53918,3
26352,36218,4
26352,95188,5
26352,48136,6
39953,1332274,0
39953,1332275,1
39953,1332276,2
39953,670394,3
39953,1332277,4
39953,170231,5
39953,27770,6
41580,16927,0
41580,20234,1
41580,28255,2
41580,18177,3
41580,24465,4
41580,24903,5
41580,37920,6
315,4592,0
315,4593,1
315,4594,2
315,4595,3
315,4596,4
315,4597,5
315,4598,6
22067,32486,0
22067,9575,1
22067,71913,2
22067,62842,3
22067,80622,4
22067,55274,5
22067,98298,6
18242,138939,0
18242,138940,1
18242,47098,3
11667,15111,0
11667,27888,1
11667,12207,2
11667,57748,3
11667,58646,4
11667,21702,5
11667,52366,6
32502,19143,0
32502,70696,1
32502,21197,2
32502,1162,3
32502,20899,4
32502,2694,5
32502,78102,6
267188,69122,0
267188,1240,2
267188,6465,3
267188,12538,4
267188,1314585,5
267188,107048,6
267188,3878022,7
28732,9045,0
28732,6726,1
28732,52474,2
28732,15234,3
28732,53814,4
28732,11797,5
28732,37425,6
75555,69651,0
75555,101282,1
75555,98608,2
75555,3337,3
75555,92843,4
75555,42145,5
75555,392047,6
42981,2122757,5
278939,23764,0
278939,18687,1
278939,4250,2
278939,4971,3
278939,21523,4
278939,26483,5
278939,152638,6
291731,10401,0
291731,11805,1
291731,6726,2
291731,8540,3
291731,52374,4
291731,1151637,5
291731,1219832,6
226229,587,0
226229,586,1
226229,121139,2
226229,173810,3
226229,3247579,5
226229,55672,6
226229,1906081,7
203119,4040,1
203119,2886,2
203119,8229,3
203119,10130,4
203119,11396,5
203119,1351508,6
203119,1484711,7
172923,7370,0
172923,7372,1
172923,224507,2
172923,47885,3
172923,70364,4
172923,1011148,5
172923,69865,6
2654,4783,0
2654,27584,1
2654,920,2
2654,2076,3
2654,5589,4
2654,10939,5
2654,6916,6
18069,8395,0
18069,9045,1
18069,227548,2
18069,162945,3
18069,8986,4
18069,44831,5
18069,57251,6
19092,84077,0
19092,54422,1
19092,1897,2
19092,9562,3
19092,12974,4
19092,65829,5
19092,18313,6
46094,4724,0
46094,134763,1
46094,134764,2
46094,134766,3
46094,17646,4
46094,134768,5
46094,134769,6
9409,3037,0
9409,2880,1
9409,12929,2
9409,1117,3
9409,15860,4
9409,14702,5
9409,57418,6
11853,289,0
11853,31140,1
11853,1533,2
11853,69597,3
11853,785,4
11853,6474,5
11853,1162,6
16771,4944,0
16771,78190,1
16771,65058,2
16771,23931,3
16771,16950,4
16771,1557398,5
16771,45555,6
46924,2157,0
46924,9207,1
46924,137780,2
46924,137781,3
46924,18023,4
46924,137783,5
46924,2220,6
11041,12899,0
11041,5727,1
11041,23764,2
11041,9599,3
11041,10437,4
11041,1063,5
11041,67274,6
306,776,0
306,777,1
306,1210,2
306,17396,3
306,11163,4
306,4602,5
306,4603,6
14522,10697,0
14522,4606698,1
14522,48,2
14522,11207,3
14522,20070,4
14522,47513,5
14522,2629,6
26203,289,0
26203,18992,1
26203,1736,2
26203,54246,3
26203,4943,4
26203,12133,5
26203,94852,6
178,1229,0
178,2176,1
178,2179,2
178,2177,3
178,2178,4
178,2266,5
178,9277,6
19819,1733,0
19819,35806,1
19819,1581,2
19819,18977,3
19819,22131,4
19819,1981,5
19819,1236761,6
57834,4431,0
57834,2176,1
57834,6280,2
57834,44831,3
57834,21412,4
57834,5577,5
57834,14312,6
4722,11067,0
4722,39117,1
4722,5503,2
4722,39115,3
4722,39112,4
4722,39113,5
4722,8655,6
18215,6104,0
18215,6681,1
18215,2053,2
18215,64928,3
18215,112748,4
18215,2115,5
18215,106731,6
1607,380,0
1607,9046,1
1607,17917,2
1607,17918,3
1607,17919,4
1607,17920,5
1607,17921,6
26391,1534,0
26391,22134,1
26391,16433,2
26391,1535,3
26391,591,4
26391,4766,5
26391,4257,6
117553,106435,0
117553,19143,1
117553,3035,2
117553,532,3
117553,52023,4
117553,537,5
117553,1864377,6
6075,1158,0
6075,2228,1
6075,14698,2
6075,5723,3
6075,47769,4
6075,40481,5
6075,8986,6
11310,7904,0
11310,11511,1
11310,16165,2
11310,3785,3
11310,33487,4
11310,3201,5
11310,16555,6
18658,56159,0
18658,3124,1
18658,15152,2
18658,7166,3
18658,5658,4
18658,4776,5
18658,11627,6
9350,16483,0
9350,12074,1
9350,12132,2
9350,51580,3
9350,16937,4
9350,6692,5
9350,12974,6
9612,707,0
9612,58184,1
9612,21731,2
9612,35159,3
9612,1206,4
9612,9259,5
9612,58198,6
2124,62,0
2124,21817,1
2124,2049,2
2124,21818,3
2124,2154,4
2124,1370,5
2124,2714,6
26261,54812,0
26261,3785,1
26261,1902,2
26261,2055,3
26261,94974,4
26261,18259,5
26261,65409,6
19176,57755,0
19176,2628,1
19176,32597,2
19176,8874,3
19176,19838,4
19176,40481,5
19176,84239,6
49299,1037,0
49299,3125,1
49299,785,2
49299,1379575,3
49299,39115,4
49299,2561,5
49299,15537,6
11566,8945,0
11566,10205,1
11566,8924,2
11566,14721,3
11566,10182,4
11566,2282,5
11566,28164,6
9571,52474,0
9571,10297,1
9571,16484,2
9571,51792,3
9571,56934,4
9571,6163,5
9571,6165,6
9739,16483,0
9739,10814,1
9739,18277,2
9739,15788,3
9739,4589,4
9739,60949,5
9739,4029,6
24257,108343,0
24257,2603790,1
34444,139,0
34444,11478,1
34444,23915,2
34444,4301,3
34444,6384,4
34444,5049,5
34444,96922,6
26141,23346,0
26141,6681,1
26141,18794,2
26141,586,3
26141,4443,4
26141,1736,5
26141,40206,6
10997,69637,0
10997,65277,1
10997,643,2
10997,67765,3
10997,109436,4
10997,76913,5
10997,1346210,6
50463,27106,0
50463,4513,1
50463,8984,2
50463,287,3
50463,1211,4
50463,3002,5
50463,3715932,6
10443,1229,0
10443,6588,1
10443,4810,2
10443,3999,3
10443,1241,4
10443,1121,5
10443,77013,6
20239,67893,0
20239,33501,1
20239,51864,3
20239,32649,4
20239,62066,5
20239,541733,6
20239,174966,7
16297,4517,0
16297,18269,1
16297,20005,2
16297,18352,3
16297,52419,4
16297,1612819,6
16297,1612820,7
18551,5344,0
18551,6065,1
18551,3085,2
18551,12052,3
18551,120672,4
18551,157994,5
18551,19870,6
25440,12021,0
25440,23709,1
25440,20162,2
25440,42566,3
25440,388,4
25440,47777,5
25440,20282,6
9024,521,0
9024,5503,1
9024,660,2
9024,56687,3
9024,56688,4
9024,56689,5
9024,56691,7
37233,500,0
37233,10478,1
37233,193,2
37233,11066,3
37233,11067,4
37233,11065,5
37233,228,6
1634,18259,0
1634,2983400,1
1634,15309,2
1634,18260,3
1634,147,4
1634,18261,5
1634,11086,6
13815,75601,0
13815,4808,1
13815,2231,2
13815,10824,3
13815,75602,4
13815,7488,5
13815,10963,6
5503,3,0
5503,2176,1
5503,532,2
5503,1924,3
5503,43774,4
5503,29051,5
5503,43772,6
35588,12261,0
35588,193,1
35588,3087,2
35588,15853,3
35588,1892,4
35588,7853,5
35588,17770,6
2087,7447,0
2087,326,1
2087,147,2
2087,4512,3
2087,52,4
2087,7906,5
2087,21376,6
41579,11510,0
41579,12836,1
41579,21104,2
41579,3712,3
41579,2886,4
41579,5176,5
41579,1210,6
18620,32030,0
18620,1804391,2
18620,1804392,3
18620,1804393,4
18620,2954493,5
18620,1217971,6
18620,2954499,7
41006,27753,0
41006,738,1
41006,12074,2
41006,10168,3
41006,12656,4
41006,20959,5
41006,57096,6
4916,28412,0
4916,25129,1
4916,32747,2
4916,5251,3
4916,13314,4
4916,1242148,5
4916,271933,6
2019,15111,0
2019,16743,1
2019,2714,2
2019,20759,3
2019,20761,4
2019,11065,5
2019,11769,6
31642,8857,0
31642,167166,1
31642,2176,2
31642,8976,3
31642,6720,4
31642,1333976,5
31642,111185,6
9255,6952,0
9255,2177,1
9255,3124,2
9255,16554,3
9255,10730,4
9255,15860,5
9255,32290,6
26271,65002,0
26271,2109,1
26271,65528,2
26271,27260,3
26271,94997,4
26271,46423,5
26271,80292,6
10612,3291,0
10612,47615,1
10612,17782,2
10612,3547,3
10612,10985,4
10612,51879,5
10612,1821241,6
2259,5064,0
2259,515,1
2259,16940,2
2259,1920,3
2259,3131,4
2259,12647,5
2259,2051,6
16097,79320,0
16097,79321,1
16097,141827,2
16097,19265,3
16097,1897,4
16097,141828,5
16097,84331,6
11934,504,0
11934,10431,1
11934,1466,2
11934,3636,3
11934,108717,4
11934,4251,5
11934,8854,6
106143,1733,0
106143,79088,1
106143,13,2
106143,199,3
106143,20810,4
106143,30364,5
106143,1242684,6
12475,64998,0
12475,43120,1
12475,15309,2
12475,58563,3
12475,65344,4
12475,16217,5
12475,44792,6
9386,190,0
9386,6949,1
9386,14343,2
9386,32597,3
9386,21163,4
9386,17874,5
9386,4251,6
7984,11856,0
7984,4935,1
7984,7056,2
7984,28743,3
7984,13328,4
7984,53515,5
7984,42642,6
59930,18291,0
59930,3977,1
59930,80622,2
59930,114674,3
59930,100653,4
59930,88186,5
59930,9779,6
15765,9780,0
15765,2975,1
15765,100653,2
15765,15899,3
15765,19265,4
15765,55755,5
15765,18346,6
31643,4517,0
31643,2224,1
31643,25256,2
31643,37203,3
31643,9785,4
31643,65831,5
31643,21125,6
6,2880,0
6,9777,1
6,5724,2
6,10822,3
6,12799,4
6,11803,5
6,52422,6
329,4783,0
329,4784,1
329,4785,2
329,4786,3
329,4789,4
329,4790,5
329,14592,6
10909,287,0
10909,12640,1
10909,3196,2
10909,41820,3
10909,170074,4
10909,101432,5
10909,1569421,6
507,7036,0
507,1146,1
507,7037,2
507,7038,3
507,7039,4
507,7040,5
507,7041,6
34024,17772,0
34024,1924,1
34024,28950,2
34024,650,3
34024,8978,4
34024,4513,5
34024,2407733,6
29918,4729,0
29918,33488,1
29918,4602,2
29918,1002069,3
29918,8351,4
29918,5605,5
29918,1812,6
9593,1100,0
9593,58119,1
9593,20751,2
9593,1164,3
9593,40176,4
9593,4391,5
9593,1735,6
42580,521,0
42580,61904,1
42580,78729,2
42580,8536,3
42580,38582,4
42580,87255,5
42580,1232,6
22317,57147,0
22317,821,1
22317,9777,2
22317,3798,3
22317,18262,4
22317,1735,5
22317,47096,6
1413,16940,0
1413,11389,1
1413,23378,2
1413,32595,3
1413,32596,4
1413,385,5
1413,5924,6
12121,2395,0
12121,12836,1
12121,2888,2
12121,9781,3
12121,55259,4
12121,7906,5
12121,153578,6
2246,7447,0
2246,2227,1
2246,8984,2
2246,10739,3
2246,862,4
2246,10774,5
2246,8212,6
10502,2461,0
10502,6408,1
10502,60700,2
10502,65409,3
10502,12930,4
10502,18071,5
10502,15416,6
10440,3092,1
10440,24292,2
10440,21278,3
10440,5657,4
10440,8792,5
10440,371587,6
10440,5367,7
9516,57773,0
9516,18291,1
9516,2683,2
9516,9575,3
9516,2231,4
9516,156015,5
9516,156963,6
2320,6856,0
2320,23880,1
2320,4587,2
2320,5723,3
2320,17485,4
2320,3977,5
2320,20277,6
5879,46239,0
5879,21503,1
5879,142535,2
5879,136880,3
5879,310173,4
5879,134619,5
5879,33732,6
83718,135162,0
83718,119232,1
11971,7056,0
11971,11181,1
11971,3967,2
11971,5292,3
11971,2232,4
11971,6384,5
11971,2692,6
2625,1205,0
2625,5313,1
2625,10774,2
2625,27544,3
2625,18792,4
2625,27546,5
2625,27545,6
31911,2876,0
31911,18750,1
31911,18248,2
31911,227,3
31911,7132,4
31911,94974,5
31911,6486,6
788,2157,0
788,35,1
788,8987,2
788,11716,3
788,11717,4
788,517,5
788,10360,6
21450,11207,0
21450,80366,1
21450,1641,2
21450,58090,3
21450,42641,4
21450,17476,5
21450,1125,6
11231,23915,0
11231,448,1
11231,11086,2
11231,20276,3
11231,227199,4
11231,1080062,5
11231,112150,6
41588,27811,0
41588,351,1
41588,5274,2
41588,126981,3
41588,26847,4
41588,59449,5
41588,7039,6
10447,11477,0
10447,2714,1
10447,14344,2
10447,6863,3
10447,18916,4
